identifiant,Arrondissement,Regime_particulier,Duree,Mois,Latitude,Longitude
724601D20110907100013,16.0,Stationnement_simple,1440.0,8.0,48.8481271374,2.26732540289
461707D20110719134903,18.0,Stationnement_genant,1440.0,8.0,48.893613647,2.34570612977
244315G20111130113253,19.0,Stationnement_genant,1440.0,8.0,48.8880978713,2.37968027047
472602D20140120181839,7.0,Stationnement_simple,1440.0,8.0,48.8546409065,2.3145946007
256501D20130805154612,17.0,Stationnement_simple,1440.0,8.0,48.8835731362,2.32516663324
677306D20111214121526,17.0,Livraison_BUS,1140.0,8.0,48.883052581,2.29655060894
376901D20150213164308,4.0,Stationnement_genant,1440.0,8.0,48.8548790731,2.35922323951
490105G20100506103541,1.0,Stationnement_genant,1440.0,7.0,48.8642256584,2.34375584854
336401G20111108104054,13.0,Stationnement_simple,1440.0,7.0,48.8273923927,2.34881748069
328903G20101210112522,15.0,Stationnement_genant,1440.0,8.0,48.8457503286,2.28782138517
369001D20111128161316,20.0,Arret_vigipirate_perennise,1440.0,8.0,48.8584225825,2.40436242404
062009G20111124133907,7.0,Stationnement_simple,1440.0,8.0,48.8548973329,2.32451208234
698008D20111130113236,19.0,Arret_vigipirate_perennise,1440.0,8.0,48.8935541735,2.37648046936
950410G20141010130638,3.0,Stationnement_genant,1440.0,8.0,48.8645535986,2.35188791066
457301G20101018113315,19.0,Arret_vigipirate_perennise,1440.0,8.0,48.8792619065,2.37552959492
270704G20111114113928,14.0,Livraison_BUS,1140.0,8.0,48.8414302034,2.32211900395
815817D20140317095017,11.0,Arret_vigipirate_perennise,1440.0,8.0,48.8632571402,2.38476312704
833904G20110523145440,8.0,Stationnement_genant,1440.0,8.0,48.8750422087,2.32440599288
725814D20130624140602,17.0,Stationnement_genant,1440.0,8.0,48.883328393,2.29448652922
929801G20100708151859,3.0,Stationnement_genant,1440.0,7.0,48.8595194293,2.36247708826
161203D20110919145023,15.0,Stationnement_genant,1440.0,8.0,48.8424531833,2.27747841861
287602G20150804150826,13.0,Stationnement_genant,1440.0,8.0,48.8220908137,2.35392888349
650301G20111220120459,20.0,Stationnement_simple,1440.0,8.0,48.8661531234,2.40577764807
889407D20150302145059,4.0,Arret_genant_divers,1440.0,7.0,48.8614193021,2.34986096148
876706G20111124120440,6.0,Stationnement_genant,1440.0,8.0,48.8541608776,2.33028140615
111904G20140109151027,7.0,Stationnement_simple,1440.0,8.0,48.8589124165,2.30366327812
487301G20101227122036,18.0,Arret_vigipirate_perennise,1440.0,8.0,48.8936734525,2.36153565866
734804D20110623095608,2.0,Stationnement_genant,1440.0,8.0,48.8662299623,2.33917821427
484401G20111006102528,0.0,Stationnement_genant,1440.0,8.0,48.8252275265,2.36628582932
275205G20130502155004,17.0,Stationnement_simple,1440.0,8.0,48.881845007,2.2959667885
370011G20100430150252,11.0,Stationnement_genant,1440.0,8.0,48.8686312226,2.36807972595
911201D20110718134444,18.0,Stationnement_genant,1440.0,8.0,48.8874370577,2.35201244172
475806D20140922111130,9.0,Livraison_BUS,1140.0,8.0,48.8714261283,2.33634777856
299007D20100728094522,10.0,Stationnement_genant,1440.0,8.0,48.8807576887,2.35156486317
583201G20131216102026,16.0,Arret_simple,1440.0,8.0,48.8672499891,2.29499627944
362701G20111005145611,19.0,Livraison_BUS,1140.0,8.0,48.8774658491,2.39324753551
379604D20111028135741,13.0,Stationnement_genant,1440.0,8.0,48.8350853546,2.37264875927
161704G20110816102621,9.0,Stationnement_genant,1440.0,8.0,48.8726620287,2.32822621925
722820G20111209145217,20.0,Arret_vigipirate_non_perennise,1440.0,8.0,48.8741552082,2.39786714688
275601D20140319160110,0.0,Arret_vigipirate_perennise,1440.0,8.0,48.8243117271,2.37546027561
374102G20110531102158,17.0,Stationnement_genant,1440.0,8.0,48.8925621876,2.3028158823
158301G20110922144552,15.0,Stationnement_genant,1440.0,8.0,48.8388375761,2.28907821143
879201D20130821101659,17.0,Arret_vigipirate_perennise,1440.0,8.0,48.8855482079,2.3142947419
328908D20111118103748,0.0,Stationnement_genant,1440.0,8.0,48.8441513059,2.29171085046
637701D20101210092019,15.0,Stationnement_simple,1440.0,8.0,48.8462052138,2.30513470508
407004D20110830142908,15.0,Arret_genant_divers,1440.0,8.0,48.8364743267,2.27614995248
967902G20150803132627,13.0,Stationnement_genant,1440.0,7.0,48.8277140341,2.34563378972
351205D20110819102536,9.0,Stationnement_genant,1440.0,8.0,48.8741776628,2.34789641633
044401G20110720104933,18.0,Stationnement_genant,1440.0,8.0,48.8853909426,2.33519123239
965303D20150311102447,1.0,Stationnement_genant,1440.0,8.0,48.8678915573,2.3299604931
392103G20141023101547,5.0,Arret_simple,1440.0,8.0,48.852096428,2.34646514611
815602D20110901142519,20.0,Stationnement_genant,1440.0,8.0,48.8588447329,2.39126450964
Z12601G20131204121149,16.0,Stationnement_genant,1440.0,8.0,48.8638926844,2.26707895462
910712D20110819151801,16.0,Stationnement_genant,1440.0,8.0,48.8528818001,2.26166131013
031811G20140122152843,15.0,Stationnement_simple,1440.0,8.0,48.8473629745,2.27942312646
484402D20150116153449,13.0,Stationnement_genant,1440.0,8.0,48.8253053572,2.36510053901
801403G20110721134721,0.0,Stationnement_genant,1440.0,8.0,48.8880625281,2.34693375606
604810D20101216141050,17.0,Stationnement_genant,1440.0,8.0,48.8852190035,2.2966754544
758706G20111010154948,16.0,Stationnement_genant,1440.0,8.0,48.8618449477,2.27573274347
260603D20111013095835,16.0,Stationnement_simple,1440.0,8.0,48.8546287108,2.27032998226
140801D20150414102944,13.0,Stationnement_genant,1440.0,7.0,48.8284344331,2.3774622361
640901D20101227115139,18.0,Stationnement_genant,1440.0,8.0,48.8905375617,2.36434129911
079702G20100702153337,4.0,Stationnement_genant,1440.0,8.0,48.8528682869,2.3635417364
823201G20100617171325,20.0,Stationnement_genant,1440.0,8.0,48.871648625,2.39459148617
003201G20100921124621,12.0,Stationnement_genant,1440.0,8.0,48.846149741,2.38172327359
240402D20140210143222,11.0,Stationnement_genant,1440.0,8.0,48.8570388884,2.38746401238
515910D20110930164233,16.0,Stationnement_genant,1440.0,8.0,48.8654232262,2.28875770474
785302D20130502134706,17.0,Arret_genant_divers,1440.0,8.0,48.8812550033,2.30687075365
050306D20111003170653,16.0,Stationnement_genant,1440.0,8.0,48.8549916892,2.26840260948
738007D20110706154446,11.0,Stationnement_simple,1440.0,8.0,48.8556311634,2.39151748265
186401D20111109105922,13.0,Stationnement_genant,1440.0,7.0,48.8269578025,2.3632595534
427104D20140307101635,17.0,Stationnement_simple,1440.0,8.0,48.8752758667,2.2909163268
801801D20100427132405,0.0,Stationnement_genant,1440.0,8.0,48.8661319426,2.36694011763
A89101D20101214080006,0.0,Arret_genant_divers,1440.0,8.0,48.8208637542,2.32277430892
582702D20110614140216,7.0,Stationnement_genant,1440.0,8.0,48.8529636217,2.30864758365
076301D20110517084929,8.0,Stationnement_genant,1440.0,8.0,48.8769673788,2.30200825924
962601G20100520152505,5.0,Stationnement_genant,1440.0,7.0,48.8411502142,2.34756774641
251501D20100426145832,11.0,Stationnement_genant,1440.0,8.0,48.8511433831,2.38277324072
812604G20101130143126,14.0,Arret_genant_divers,1440.0,8.0,48.8295971236,2.32921505926
773201G20110913105242,16.0,Stationnement_genant,1440.0,8.0,48.8451895214,2.25584998791
598506G20140204164505,20.0,Stationnement_genant,1440.0,8.0,48.852136575,2.40678446383
938902D20110906143106,15.0,Stationnement_genant,1440.0,8.0,48.846779662,2.29414961682
976118D20131203165926,16.0,Stationnement_simple,1440.0,8.0,48.8650564552,2.27432362168
511205G20111130160040,20.0,Stationnement_genant,1440.0,8.0,48.8701549388,2.38432923725
998801D20100726144424,10.0,Stationnement_genant,1440.0,7.0,48.8688253009,2.36477640872
295302G20140221095052,13.0,Stationnement_genant,1440.0,7.0,48.8318405276,2.37011637645
838601G20101112132111,0.0,Stationnement_genant,1440.0,8.0,48.887418364,2.37467423543
479304G20130620155940,17.0,Arret_genant_divers,1440.0,8.0,48.8872541089,2.28722325094
326610G20111110120820,0.0,Arret_vigipirate_perennise,1440.0,8.0,48.8468259224,2.29092621834
132702G20140221140503,13.0,Arret_vigipirate_perennise,1440.0,8.0,48.8353090443,2.36632802553
431415D20110601133335,7.0,Stationnement_genant,1440.0,8.0,48.8585285595,2.31172442484
740205G20130620102217,0.0,Stationnement_genant,1440.0,8.0,48.8440324226,2.39644014932
953301G20100519151859,5.0,Stationnement_simple,1440.0,7.0,48.8425811519,2.34269975817
484701G20101206071047,13.0,Stationnement_genant,1440.0,7.0,48.8265582595,2.3859722296
986911G20110905101500,0.0,Arret_vigipirate_perennise,1440.0,8.0,48.8450201097,2.29083015313
817512D20110921155050,12.0,Stationnement_simple,1440.0,7.0,48.8413451742,2.39366838382
521101G20110816135506,0.0,Stationnement_genant,1440.0,8.0,48.8791282976,2.33547381649
604702G20131218102801,7.0,Stationnement_simple,1440.0,8.0,48.8579600714,2.29757214676
938206D20100709103211,3.0,Stationnement_genant,1440.0,8.0,48.8567369415,2.36737612045
916903D20140317134016,19.0,Arret_vigipirate_perennise,1440.0,8.0,48.8865706585,2.38071544041
104005D20111103115436,13.0,Stationnement_genant,1440.0,7.0,48.8283538173,2.35286947998
817202D20140213104127,20.0,Stationnement_genant,1440.0,8.0,48.868518716,2.39450869288
956802D20100726143803,10.0,Stationnement_genant,1440.0,8.0,48.8702153893,2.36588037478
735002G20140321152220,0.0,Arret_vigipirate_perennise,1440.0,8.0,48.8774867522,2.35305889687
053809D20111125155931,0.0,Arret_genant_divers,1440.0,8.0,48.9010640394,2.38850292813
183401D20111103131754,0.0,Stationnement_genant,1440.0,8.0,48.8250669128,2.35148932813
862702G20141104142117,3.0,Stationnement_genant,1440.0,8.0,48.8577934321,2.36664397778
475007D20111011091939,0.0,Stationnement_genant,1440.0,8.0,48.8376035595,2.26883419927
149001D20111025151036,12.0,Stationnement_simple,1440.0,8.0,48.8383625311,2.39865886688
303301G20110517151744,8.0,Stationnement_genant,1440.0,8.0,48.8709094527,2.31788124083
167603D20140321160917,0.0,Stationnement_genant,1440.0,8.0,48.8768875304,2.35317969165
547315D20130920140025,0.0,Arret_vigipirate_perennise,1440.0,8.0,48.8906069769,2.32470524927
430206G20100713102216,3.0,Stationnement_genant,1440.0,7.0,48.864525958,2.35423671436
A82401G20130415165241,17.0,Stationnement_genant,1440.0,8.0,48.8791384092,2.28091626565
604904D20110819153845,16.0,Stationnement_simple,1440.0,8.0,48.8511935292,2.25938165822
690505D20110614105808,0.0,Stationnement_genant,1440.0,8.0,48.8701605133,2.33273738861
544101D20111219154359,11.0,Stationnement_genant,1440.0,7.0,48.8632033049,2.37656477741
191808G20150127134023,0.0,Stationnement_genant,1440.0,7.0,48.8271454072,2.36860171385
114502D20110816102708,9.0,Stationnement_genant,1440.0,8.0,48.8723104146,2.32845645609
053201G20140219135954,12.0,Stationnement_genant,1440.0,8.0,48.8462169329,2.3695210103
133901D20150120103659,13.0,Stationnement_genant,1440.0,8.0,48.825460864,2.38242751902
060001G20100617165223,20.0,Stationnement_genant,1440.0,8.0,48.8718408089,2.39601703569
017601D20140311165341,16.0,Stationnement_genant,1440.0,8.0,48.8613386867,2.27203398101
481401G20111202141724,19.0,Stationnement_genant,1440.0,8.0,48.8753478953,2.38008341979
370011G20100430150641,0.0,Stationnement_genant,1440.0,8.0,48.8676688896,2.3688047391
120902D20150212142751,4.0,Stationnement_genant,1440.0,8.0,48.8574583378,2.35627334341
692407G20111220100837,20.0,Stationnement_simple,1440.0,8.0,48.867100756,2.39797121434
050308D20111201121442,16.0,Stationnement_genant,1440.0,8.0,48.8555989189,2.26596351339
140303D20111116160717,14.0,Stationnement_genant,1440.0,8.0,48.8303692133,2.33827633561
A82901D20110921145938,16.0,Stationnement_genant,1440.0,8.0,48.8776788024,2.28065133327
484502G20110809145046,11.0,Stationnement_simple,1440.0,8.0,48.8657373324,2.38071195821
164601D20110912100401,0.0,Stationnement_genant,1440.0,8.0,48.8465750366,2.30378369183
128001G20140205155031,0.0,Arret_vigipirate_perennise,1440.0,8.0,48.8676957874,2.40323653719
041101D20100608105611,0.0,Stationnement_genant,1440.0,8.0,48.8708482007,2.32332444434
265301D20111219174855,20.0,Stationnement_genant,1440.0,8.0,48.8674783713,2.38739294475
869204G20100712155332,3.0,Stationnement_simple,1440.0,8.0,48.8689155044,2.35572133192
674308G20140905132231,0.0,Stationnement_genant,1440.0,8.0,48.8983409388,2.35582637046
042301G20100715134647,4.0,Stationnement_genant,1440.0,8.0,48.854688071,2.35002947088
199401G20100617164721,20.0,Stationnement_simple,1440.0,8.0,48.8722457284,2.39638271979
562603G20130820105102,15.0,Stationnement_genant,1440.0,8.0,48.8476733817,2.29696591095
920902D20110622152403,17.0,Stationnement_genant,1440.0,8.0,48.8820589799,2.31380120729
588606D20100526153605,6.0,Stationnement_simple,1440.0,8.0,48.8474996709,2.33155356828
133310D20140131135911,14.0,Arret_simple,1440.0,8.0,48.8260835136,2.31241465393
584003D20100517102208,0.0,Stationnement_simple,1440.0,8.0,48.8416993456,2.34828971339
199002G20110818100413,0.0,Stationnement_genant,1440.0,7.0,48.8273978822,2.37716014442
881601D20110829101018,15.0,Stationnement_genant,1440.0,8.0,48.8333836114,2.30471671068
545301D20110907095901,16.0,Stationnement_simple,1440.0,8.0,48.8484832348,2.26896747273
245906D20111115105350,0.0,Stationnement_genant,1440.0,8.0,48.8453480789,2.29774065281
457601G20140127104105,20.0,Arret_vigipirate_perennise,1440.0,8.0,48.872886242,2.38932234756
518804G20111201122518,18.0,Stationnement_genant,1440.0,8.0,48.8888351055,2.34625094056
367304D20100525151740,6.0,Stationnement_simple,1440.0,7.0,48.8468207804,2.32847966643
733001G20140305102137,10.0,Stationnement_genant,1440.0,8.0,48.8732683228,2.35293140093
386804G20111202104550,8.0,Livraison_BUS,1140.0,8.0,48.8744331636,2.30192100922
108102D20110518115802,8.0,Stationnement_genant,1440.0,8.0,48.8697790661,2.3224112158
934202D20140225150311,14.0,Stationnement_genant,1440.0,8.0,48.831924666,2.33519430644
Y54601G20110818153249,16.0,Stationnement_genant,1440.0,8.0,48.8591460771,2.28204140425
723701G20131128133052,8.0,Stationnement_genant,1440.0,8.0,48.8729929819,2.31681315213
339403D20111220113533,20.0,Stationnement_simple,1440.0,8.0,48.8679557116,2.40569297147
138701G20100423135945,0.0,Stationnement_genant,1440.0,8.0,48.8529032936,2.3945127792
583201D20110930171052,16.0,Arret_vigipirate_perennise,1440.0,8.0,48.8667095531,2.29413569315
016602G20141020132657,0.0,Stationnement_genant,1440.0,8.0,48.8683630857,2.34988598309
040210G20101202075619,14.0,Stationnement_genant,1440.0,7.0,48.8347081291,2.34071651666
006907G20111005160425,14.0,Stationnement_genant,1440.0,8.0,48.8223710122,2.31373743128
994601D20140318112158,13.0,Stationnement_genant,1440.0,7.0,48.8285661891,2.38314960681
536801G20150311164849,1.0,Stationnement_genant,1440.0,8.0,48.8654938153,2.3318668132
740113D20140220104540,12.0,Stationnement_genant,1440.0,8.0,48.8405979383,2.40087473087
502603D20110812143418,9.0,Arret_genant_divers,1440.0,8.0,48.8747066749,2.32931278268
769502G20110825144630,15.0,Arret_simple,1440.0,8.0,48.8349879,2.27772669134
717001D20100510110457,7.0,Stationnement_genant,1440.0,8.0,48.8561994502,2.3247703838
469304D20100809151945,16.0,Stationnement_simple,1440.0,8.0,48.8694737837,2.29586154278
198601G20110615134542,0.0,Stationnement_genant,1440.0,8.0,48.8677927765,2.33665378152
044201D20111128135424,16.0,Stationnement_simple,1440.0,8.0,48.841502481,2.25598205567
761603D20111110115148,0.0,Stationnement_genant,1440.0,8.0,48.8460094909,2.27674661016
188005G20100713144836,3.0,Stationnement_genant,1440.0,8.0,48.8634124004,2.36314275729
840802G20101110085551,0.0,Stationnement_genant,1440.0,8.0,48.8937041659,2.38410374269
133902G20101206064654,13.0,Stationnement_genant,1440.0,7.0,48.8246183355,2.38481001443
413706D20101019092912,19.0,Stationnement_genant,1440.0,8.0,48.8768101642,2.37729673191
275001G20101208105925,14.0,Stationnement_genant,1440.0,8.0,48.8349760032,2.31525767607
503703G20110920161246,14.0,Arret_simple,1440.0,8.0,48.8209906773,2.33553980075
328910G20110906093120,15.0,Stationnement_simple,1440.0,8.0,48.8436135704,2.29327328069
947001D20111128122800,8.0,Livraison_BUS,1140.0,8.0,48.8714942858,2.32564389217
228501G20110620102831,7.0,Stationnement_simple,1440.0,8.0,48.8482777696,2.31740274125
302302D20140124104349,7.0,Stationnement_simple,1440.0,8.0,48.8525568844,2.30862524463
262201G20110809100505,0.0,Arret_vigipirate_perennise,1440.0,8.0,48.8558045995,2.37979624011
047801D20100726153053,10.0,Stationnement_genant,1440.0,8.0,48.8717918247,2.37016919688
263201D20131205135804,16.0,Arret_vigipirate_perennise,1440.0,8.0,48.8651928803,2.28249316099
674112G20110921111043,16.0,Stationnement_genant,1440.0,8.0,48.8639927331,2.30034550651
926202G20101208121923,14.0,Stationnement_genant,1440.0,8.0,48.8329470493,2.31843387832
349501D20101209093206,15.0,Stationnement_simple,1440.0,8.0,48.8404867136,2.31241660286
748401G20110816112356,0.0,Stationnement_genant,1440.0,8.0,48.8780591849,2.33207560325
870303G20111212144718,4.0,Arret_vigipirate_perennise,1440.0,8.0,48.8593848772,2.35284333163
211804G20111214160516,0.0,Stationnement_simple,1440.0,8.0,48.8854348861,2.34732019904
065801G20101105125715,13.0,Arret_genant_divers,1440.0,7.0,48.8280898361,2.36693047573
573204D20111213112804,19.0,Arret_vigipirate_perennise,1440.0,8.0,48.886922878,2.37799497895
538306G20110606145402,7.0,Arret_genant_divers,1440.0,8.0,48.8560085761,2.30986925628
851320D20111010111214,15.0,Arret_vigipirate_perennise,1440.0,8.0,48.8388103646,2.27866718469
407501D20140318104030,0.0,Stationnement_genant,1440.0,8.0,48.8326800622,2.39821771223
031503G20111214145302,18.0,Stationnement_genant,1440.0,8.0,48.8842657275,2.33759422885
052901D20101220113622,0.0,Stationnement_genant,1440.0,8.0,48.8265055847,2.33490900377
220501D20140313150238,0.0,Stationnement_genant,1440.0,8.0,48.8633250284,2.34080555617
802004D20111130154058,20.0,Stationnement_simple,1440.0,8.0,48.8716811412,2.38170537834
668526G20140226110026,11.0,Stationnement_genant,1440.0,8.0,48.8490403857,2.39586273929
776601D20110530102628,17.0,Arret_vigipirate_perennise,1440.0,8.0,48.8937087555,2.32024045136
726704G20110912151959,15.0,Stationnement_genant,1440.0,8.0,48.8472924112,2.30785235068
019601D20100726135906,10.0,Arret_genant_divers,1440.0,8.0,48.8711425661,2.36610383875
267403G20111202143105,16.0,Stationnement_simple,1440.0,8.0,48.8585696575,2.2850325804
550002G20140227155658,16.0,Stationnement_simple,1440.0,8.0,48.8387223113,2.26123454394
593101G20101115071114,13.0,Stationnement_genant,1440.0,7.0,48.8259610312,2.35809279555
090701G20110516123308,8.0,Stationnement_genant,1440.0,8.0,48.8756087733,2.30339250582
604102G20110923133448,16.0,Arret_vigipirate_non_perennise,1440.0,8.0,48.8701890494,2.27284105029
935304D20100928083411,12.0,Stationnement_genant,1440.0,8.0,48.8408767025,2.40166239632
594901D20100512151244,5.0,Stationnement_simple,1440.0,8.0,48.846291503,2.34276011815
904707G20140319154647,12.0,Arret_simple,1440.0,8.0,48.8416280945,2.40937383235
606301G20110526142323,17.0,Arret_genant_divers,1440.0,8.0,48.893775623,2.32667892128
042701D20101122080450,19.0,Stationnement_genant,1440.0,8.0,48.8881000424,2.38638457964
256002D20140310103111,19.0,Stationnement_genant,1440.0,8.0,48.8839245272,2.38650309722
817512G20111024144122,12.0,Arret_genant_divers,1440.0,8.0,48.8426979673,2.39219064871
400201D20140206135829,14.0,Stationnement_genant,1440.0,8.0,48.8213332762,2.34104329483
366303D20110927162827,16.0,Arret_vigipirate_perennise,1440.0,8.0,48.8665519587,2.2728395816
027801D20131216113311,16.0,Stationnement_simple,1440.0,8.0,48.865908905,2.29262840736
949201G20110930112535,1.0,Stationnement_genant,1440.0,7.0,48.8606204961,2.33061163072
690408D20140917154032,2.0,Livraison_BUS,1140.0,8.0,48.8697529907,2.33282518828
072702D20101105072154,13.0,Stationnement_genant,1440.0,7.0,48.8318649437,2.36932428782
411501D20100929080906,13.0,Stationnement_genant,1440.0,8.0,48.8365744885,2.3739967822
620201D20140307142535,14.0,Stationnement_genant,1440.0,8.0,48.8269105177,2.33380361391
735501D20141001095624,19.0,Stationnement_genant,1440.0,8.0,48.8923372957,2.39828691767
515907D20111212152545,0.0,Stationnement_genant,1440.0,8.0,48.8670952506,2.29009031172
211218D20110620150406,17.0,Arret_genant_divers,1440.0,8.0,48.8895560606,2.3220814857
051402G20111128155646,9.0,Livraison_BUS,1140.0,8.0,48.872027179,2.32999980969
350812G20140210092306,10.0,Stationnement_genant,1440.0,8.0,48.8707739247,2.37343114091
233601G20101004082037,0.0,Stationnement_genant,1440.0,8.0,48.8357311009,2.39129854509
919115G20140312093831,3.0,Arret_simple,1440.0,8.0,48.8647866624,2.35967627758
402401G20110622152048,17.0,Stationnement_genant,1440.0,8.0,48.8819941712,2.31068972577
503705G20110920155030,14.0,Arret_simple,1440.0,8.0,48.8217359504,2.33212415277
854903G20100712134839,4.0,Stationnement_genant,1440.0,8.0,48.8583311573,2.35462867421
869004D20100521141404,5.0,Arret_genant_divers,1440.0,8.0,48.8387053348,2.35764841975
694605D20111215115247,18.0,Livraison_BUS,1140.0,8.0,48.8951174244,2.34689132346
969502G20130827154648,17.0,Stationnement_simple,1440.0,8.0,48.8888904306,2.30191490589
192902G20110819151715,1.0,Stationnement_genant,1440.0,7.0,48.8576092967,2.34689470817
570808D20111205161754,8.0,Stationnement_genant,1440.0,8.0,48.87743347,2.30744226925
876401D20111206170330,20.0,Arret_genant_divers,1440.0,8.0,48.8711457473,2.39702565931
615511G20131220160510,0.0,Stationnement_genant,1440.0,8.0,48.8209972692,2.36753285558
380507G20150213131543,4.0,Stationnement_genant,1440.0,8.0,48.8554881553,2.35868701185
541101G20110719164022,18.0,Stationnement_genant,1440.0,8.0,48.8846639352,2.33930500864
420901G20100520110246,5.0,Stationnement_genant,1440.0,8.0,48.8382463173,2.35097073098
188506G20140211134951,12.0,Stationnement_simple,1440.0,8.0,48.8427690099,2.38347340886
922201G20100726152907,10.0,Stationnement_genant,1440.0,8.0,48.8710992035,2.37140447304
824907G20150213101735,4.0,Arret_genant_divers,1440.0,8.0,48.8564776585,2.3555542064
524914G20140203155801,16.0,Arret_simple,1440.0,8.0,48.8490198432,2.26657785728
014315G20111125125541,14.0,Livraison_BUS,1140.0,8.0,48.8302662838,2.31982071543
887204G20111129142854,16.0,Stationnement_simple,1440.0,8.0,48.8615333765,2.28264679205
294802D20140225102717,18.0,Arret_vigipirate_perennise,1440.0,8.0,48.8918961991,2.34375297014
765503G20101213130301,14.0,Stationnement_genant,1440.0,8.0,48.8244702833,2.31835805439
475806G20140922131459,2.0,Stationnement_simple,1440.0,8.0,48.8712040075,2.33601043065
632401D20110912162400,16.0,Arret_vigipirate_perennise,1440.0,8.0,48.8467110135,2.26305152196
493919G20100430094435,11.0,Stationnement_genant,1440.0,8.0,48.8682431966,2.37914714116
168202D20110614155113,7.0,Stationnement_genant,1440.0,8.0,48.8527727698,2.32698862291
138801D20100423141822,11.0,Stationnement_genant,1440.0,8.0,48.8552546438,2.39283695674
962420D20101209111902,15.0,Stationnement_genant,1440.0,7.0,48.8449499805,2.31948736827
668801D20101115081456,13.0,Stationnement_genant,1440.0,7.0,48.8240670231,2.37013941323
354901G20140210141051,17.0,Stationnement_genant,1440.0,8.0,48.8874265422,2.31096116281
928702G20101013120410,18.0,Stationnement_simple,1440.0,8.0,48.8872491989,2.33604053584
039803D20100728112610,10.0,Stationnement_genant,1440.0,8.0,48.8816743696,2.3625090647
706702D20111220135410,11.0,Stationnement_simple,1440.0,8.0,48.8601412862,2.37886482382
378701D20140812144242,17.0,Stationnement_genant,1440.0,8.0,48.8987612134,2.32646862354
725818G20130423143020,17.0,Arret_vigipirate_perennise,1440.0,8.0,48.8805441106,2.28941694625
117202G20101213110459,14.0,Stationnement_genant,1440.0,8.0,48.82802464,2.31740514482
599703D20111207160453,8.0,Arret_vigipirate_non_perennise,1440.0,8.0,48.8663837132,2.29971239262
251701D20100506111149,2.0,Arret_genant_divers,1440.0,8.0,48.8681250423,2.33534850833
524201G20110816144755,9.0,Stationnement_simple,1440.0,8.0,48.8790595318,2.33692764692
010801G20110923134751,15.0,Stationnement_genant,1440.0,8.0,48.837775131,2.29620297471
658105G20100517103154,0.0,Stationnement_genant,1440.0,8.0,48.8423137311,2.34974220463
670202D20111208092942,5.0,Stationnement_genant,1440.0,8.0,48.8444283768,2.35278744937
493601D20110616132316,17.0,Stationnement_genant,1440.0,8.0,48.8865120478,2.28857666142
768101G20111114141249,14.0,Livraison_BUS,1140.0,8.0,48.8231445982,2.32302604738
302501G20100927084600,12.0,Stationnement_genant,1440.0,8.0,48.8381816227,2.39379776123
173309G20131219100553,8.0,Stationnement_genant,1440.0,8.0,48.8699248787,2.30671786145
412304D20131209144117,0.0,Stationnement_simple,1440.0,8.0,48.8676482445,2.29714883663
604301G20111003144529,16.0,Stationnement_genant,1440.0,8.0,48.857336675,2.26338412016
115407G20111012152630,0.0,Stationnement_genant,1440.0,8.0,48.8568332538,2.27465849198
394402D20110811161312,0.0,Arret_vigipirate_perennise,1440.0,8.0,48.8867415644,2.32782295746
802908D20111012164608,16.0,Stationnement_genant,1440.0,8.0,48.855489809,2.27061637824
464505D20110517082241,8.0,Stationnement_genant,1440.0,8.0,48.8744925736,2.29658190704
593101D20150618151829,13.0,Arret_Pompiers,1440.0,7.0,48.8260458849,2.35864050897
532709G20111003112030,16.0,Stationnement_genant,1440.0,8.0,48.8644310643,2.26986558986
758714G20111107120916,0.0,Livraison_BUS,1140.0,8.0,48.8698501252,2.28247181342
944503D20110816110951,9.0,Arret_genant_divers,1440.0,8.0,48.8776078217,2.33072524722
357301D20100521135715,5.0,Stationnement_genant,1440.0,8.0,48.839578392,2.35606574109
083005D20111130150926,16.0,Stationnement_genant,1440.0,8.0,48.8701360454,2.2794855519
221701G20150727095446,13.0,Stationnement_genant,1440.0,8.0,48.8253211392,2.34586094782
527302G20110531154312,17.0,Arret_vigipirate_perennise,1440.0,8.0,48.8935296793,2.32445217844
817512G20100927140414,12.0,Arret_vigipirate_perennise,1440.0,8.0,48.8432976923,2.39143356494
584404G20111128140158,10.0,Stationnement_simple,1440.0,8.0,48.8733308637,2.36160821169
469307D20111219144838,16.0,Stationnement_genant,1440.0,8.0,48.8710569006,2.29570237042
806607D20111013103432,16.0,Arret_vigipirate_perennise,1440.0,8.0,48.8549600419,2.27986383569
670701D20100712100852,4.0,Stationnement_genant,1440.0,8.0,48.8553550288,2.36323643438
664902G20110912140601,16.0,Stationnement_genant,1440.0,8.0,48.8420305156,2.26344447589
602903D20100427144527,11.0,Stationnement_genant,1440.0,8.0,48.864305483,2.37371340749
521401G20140204172338,20.0,Stationnement_genant,1440.0,8.0,48.8668700772,2.38651535253
663103G20131227135615,16.0,Stationnement_genant,1440.0,8.0,48.858232239,2.2720336295
050301G20110905141559,16.0,Stationnement_genant,1440.0,8.0,48.8530004461,2.27555383698
824920G20111207161924,1.0,Arret_genant_divers,1440.0,8.0,48.8595012236,2.34498681532
456404D20131024154727,18.0,Stationnement_genant,1440.0,8.0,48.8991064899,2.33068878828
087503D20101029122848,13.0,Stationnement_simple,1440.0,7.0,48.835339785,2.35031848567
866901G20110923153431,15.0,Arret_vigipirate_perennise,1440.0,8.0,48.83819977,2.29095020295
464503G20111206155502,8.0,Stationnement_simple,1440.0,8.0,48.8759170145,2.30033544028
